1001,34218,727898241,17.274178788437659,54.872914202795158,37.283296745061079,25871.9401,576259967.17120004,11.9567,20050.6001,484854819.71109998,11.7075
1003,98490,2299915009,15.151937924931364,50.812501628258197,38.663424340700217,98863.526199999993,2307200463.5753002,15.227600000000001,76618.646299999993,1956832099.4521,15.099399999999999
1005,25417,460055009,14.747444342336383,65.776942024842342,36.579652698575231,19006.690600000002,360872386.52520001,10.060600000000001,14730.072399999999,303560121.52179998,9.8473000000000006
1007,16577,282952321,17.66478665032913,68.195053873671796,35.910212682205071,13234.898499999999,234429753.72499999,13.135,10256.9678,197544402.0253,12.892099999999999
1009,39264,759503489,19.322443891183411,59.505315275094304,37.100281781710358,34574.017,682923915.99329996,16.344200000000001,26794.657999999999,576448782.15840006,16.084800000000001
1011,11030,145229873,16.878802092390064,88.909998281037318,34.766907325274303,8370.3341,115327964.14380001,11.7395,6486.9593000000004,97088292.968099996,11.504899999999999
1013,21891,329116161,16.240887892653063,78.241815836198327,35.852928916484956,14707.6185,236068130.0289,9.6232000000000006,11398.3171,198607713.4219,9.4215
1015,116025,2362596609,20.151483828963194,56.230555202946299,38.316279719311908,100059.2947,2087715113.1131999,16.584399999999999,77545.359700000001,1763879817.2219999,16.345500000000001
1017,36876,701510017,18.406041421155948,60.874951716167516,37.008356759248116,30255.8891,594614272.80879998,14.1866,23448.1345,502502707.22610003,13.987500000000001
1019,19546,368657793,19.812336003412376,60.83678633342597,36.319438407851457,16675.6728,322845374.62180001,16.075700000000001,12923.547500000001,273027270.94690001,15.867900000000001
1021,32463,606812161,18.558694513157771,61.889175600488812,36.826623434976952,25534.9918,496535153.56260002,13.5319,19789.467100000002,418503463.44639999,13.286300000000001
1023,16018,293191201,12.794822518476009,66.21049323909007,36.206795326795529,10483.1703,205740895.1706,7.3240999999999996,8124.3948,172448499.22060001,7.1284999999999998
1025,27242,468027617,12.882956054272302,70.479743881584255,36.55111750035784,18351.694,336456690.82489997,7.6604000000000001,14222.454,282733284.30900002,7.4859999999999998
1027,13252,240320129,17.926219713285889,64.069884192435751,35.856431009325007,10378.294900000001,195927918.1683,12.9956,8043.1170000000002,165549168.68099999,12.809900000000001
1029,12731,239171233,21.619612605825619,60.415216598208673,35.844568258148129,11253.541300000001,215748584.3484,18.380199999999999,8721.4277000000002,182980511.4025,18.224699999999999
1031,40240,863971585,14.460439836933583,55.588451274305477,37.542884491682884,32810.866800000003,728517024.93180001,11.054500000000001,25428.2271,612628058.66760004,10.8149
1033,51543,1120265345,15.6188177472656,54.386551348733242,37.795373951853286,43509.8174,972393633.63329995,12.497400000000001,33719.850299999998,817349406.91760004,12.218
1035,14061,212727809,16.068589914180258,77.856247861744365,35.432713089947917,9096.0406999999996,147834627.88229999,9.0584000000000007,7049.3775999999998,124545967.7666,8.8877000000000006
1037,11064,194343729,17.186747140125643,66.495334373167282,35.600058152013254,8557.6350999999995,156805924.72229999,12.257199999999999,6632.1163999999999,132148120.00139999,12.032500000000001
1039,36475,646355777,13.548243361370051,67.902699744672759,36.91292248541172,27693.759999999998,513491863.04030001,9.4292999999999996,21462.4997,432252493.41900003,9.2399000000000004
1041,13638,229537985,15.507840824389309,70.295245826946072,35.725911409198616,9451.2805000000008,168962899.35730001,9.5714000000000006,7324.6863000000003,142088299.5072,9.3643000000000001
1043,67625,1343959425,20.602337607305891,57.455327961538899,37.697047098976292,54474.249499999998,1121807818.1930001,15.4999,42217.220200000003,945658621.42830002,15.222300000000001
1045,49634,998963393,14.571985399362454,59.243213983513364,37.561896674593562,41556.196600000003,861183079.43400002,11.534599999999999,32205.805799999998,723931906.63259995,11.2783
1047,48137,764110849,13.394633995078047,75.911058618600109,36.875169696349325,35532.9179,592919908.49389994,8.9831000000000003,27537.800599999999,498081837.5596,8.7739999999999991
1049,54656,998601537,19.722224680317527,62.838364973473041,37.257160449264497,45374.5579,854794733.44459999,15.4382,35165.013200000001,721184248.796,15.181900000000001
1051,49214,999614465,16.91527468398219,57.619568379787644,37.520802714114595,40367.656300000002,847096105.27250004,13.0328,31284.694100000001,713145977.00870001,12.7729
1053,35609,600030401,13.91617172516945,71.169727020855646,36.732032111609279,28638.860100000002,500185050.3312,10.447900000000001,22194.9467,422341256.84399998,10.2875
1055,99812,2088145921,21.473149925131221,54.297982577038816,38.219077082750339,88526.502299999993,1888960691.902,18.3368,68607.5141,1594324635.7918,18.043500000000002
1057,17963,337056929,15.480076075222911,63.067080000337214,36.31790914936586,14679.5592,284746003.24269998,11.8689,11376.5713,239513186.14860001,11.6165
1059,27815,478818017,14.387505282154645,69.375981947267775,36.533846623431188,21735.476699999999,389654043.5298,10.4001,16844.8655,327369703.28719997,10.16
1061,23651,439487937,13.110335259137559,65.020390562425845,36.630662439473085,19671.411199999999,376785809.75279999,10.287800000000001,15245.227000000001,316992514.71710002,10.071999999999999
1063,10154,121795393,16.79995698390648,97.654334872658595,34.415220201330598,6514.3558999999996,84056901.143700004,9.3679000000000006,5048.5871999999999,70557365.863399997,9.1387
1065,15499,240699441,14.592517049661511,76.764613922827905,35.644324008378788,10742.429400000001,177198911.64219999,9.0081000000000007,8325.3191000000006,148860119.60980001,8.7988
1067,15374,289796417,14.018633794522414,63.563002464179618,36.214879387551008,11855.356,233231492.6992,9.9580000000000002,9187.8305999999993,196208786.22639999,9.7484000000000002
1069,81325,1874762113,14.121277303351031,51.926901112263323,38.46243843435915,72272.8315,1698740959.97,12.090199999999999,56011.015599999999,1428829686.5107999,11.8323
