1001,32256,620424897,14.630633211570986,61.960106051649078,36.997624323207198,29584.1741,577184902.99450004,13.0572,27669.478599999999,549731890.57459998,12.9497
1003,78744,1563442305,15.778870606740725,59.459995645272116,37.952345483298295,77364.8364,1540530420.848,15.4162,72357.763900000005,1472250739.5237,15.3713
1005,24757,374731585,12.412068417869815,80.37036601648451,36.102308386703122,22618.519499999999,347488203.59310001,11.020899999999999,21154.643,330897982.63489997,10.9269
1007,15724,254508209,16.075122010214773,72.768044664078872,35.74051226978483,14317.5201,235342604.6816,14.2103,13390.886399999999,224326842.58809999,14.110900000000001
1009,36475,633407489,17.710429580071462,67.008858438277926,36.747833079041669,36174.903200000001,629050411.96449995,17.518899999999999,33833.654000000002,599713235.67390001,17.401299999999999
1011,10585,139655873,14.654949424885771,90.309277436097986,34.787728707707004,9509.4982,127696865.5968,12.7277,8894.0409999999993,121593827.6956,12.6181
1013,21679,331760129,13.345061727497464,78.776871663669581,35.972638270422628,18341.429400000001,288510191.49360001,10.7097,17154.367300000002,274775494.14569998,10.620799999999999
1015,119751,2232379393,18.670302665790921,62.010605733898913,38.121686997205416,114813.3189,2155207807.4425998,17.663900000000002,107382.5708,2053098561.2943001,17.523900000000001
1017,39191,675086913,16.553612665054658,68.126143831106987,36.822951479215149,35748.542300000001,625171935.90489995,14.667299999999999,33434.887300000002,595245833.7665,14.539199999999999
1019,18762,339742945,18.157837786519188,64.061103829972623,36.194758414884362,17568.860100000002,321594591.52759999,16.6538,16431.798900000002,306358570.51270002,16.521799999999999
1021,30616,525537089,16.378616425318828,68.455630714441313,36.570088556373754,27880.764999999999,486009921.8132,14.4808,26076.314600000002,463208862.92690003,14.377000000000001
1023,16839,261224737,10.025978013932274,80.53968050542214,35.87302002588563,14956.8341,236594755.9598,8.5779999999999994,13988.823899999999,225133366.13510001,8.4949999999999992
1025,27704,465216481,10.309161928210031,74.14522990174568,36.59002702991986,24887.083500000001,425350264.33890003,8.9525000000000006,23276.384900000001,405068694.35820001,8.8770000000000007
1027,13703,221602449,15.843911379948155,72.963733960927755,35.60614719564223,12160.021699999999,200552116.6543,13.539099999999999,11373.0219,191034221.84509999,13.43
1029,12596,210336497,19.990437849775088,68.637898232730279,35.522786232296831,11675.619199999999,197415992.16620001,18.090800000000002,10919.9701,188163211.02630001,17.962499999999999
1031,38533,733456641,12.725837706845955,63.712013350057511,37.200439593570614,37042.628499999999,709677957.125,12.082100000000001,34645.219899999996,676104599.40769994,11.9877
1033,54388,1133479425,14.270768953115141,57.363055373591123,37.762917859097392,54230.213400000001,1130731305.7939999,14.2163,50720.419800000003,1077216087.2734001,14.104799999999999
1035,15891,238413569,13.406934029320075,80.306893067888282,35.602655986110562,12758.7536,198459110.13119999,10.042999999999999,11933.003699999999,189114052.9382,9.9681999999999995
1037,11378,186161857,15.390549980520781,72.379771733876623,35.46561746313013,10116.776400000001,168756251.6875,13.1859,9462.0159999999996,160741947.20680001,13.078900000000001
1039,36847,636551489,11.205568883021707,71.324396708129356,36.924531727802041,34796.805,606820817.40040004,10.3924,32544.7467,578258006.99370003,10.315300000000001
1041,14113,203974849,13.085745728753007,83.616437658137059,35.385118542620525,12020.2058,178375588.07980001,10.594200000000001,11242.2549,169876746.0165,10.505599999999999
1043,61654,1118138753,20.297627567258463,63.078832714770819,37.344691243653941,53021.263500000001,985735745.6286,16.6432,49589.713400000001,939361408.29219997,16.520299999999999
1045,47822,846383873,13.142184809216481,68.245757520886798,37.192266796503375,46406.628700000001,825402716.24109995,12.6327,43403.179499999998,786285937.83010006,12.532299999999999
1047,53987,836998913,10.607270988039831,80.022587954875561,37.013946112552887,53556.555899999999,831419490.61440003,10.4961,50090.361599999997,791844645.75310004,10.4091
1049,53663,946383041,17.706209892305484,65.984365876185763,37.178864461818165,50926.484799999998,905888578.33759999,16.527699999999999,47630.509299999998,862915006.08790004,16.395
1051,43395,833381761,14.722482776305249,62.007870801637424,37.287270284833596,41949.628700000001,810125567.71389997,14.0806,39234.637699999999,771408626.82799995,13.9594
1053,38520,645963649,11.859895937746789,72.956978438515279,36.860069193515912,37225.317300000002,627772876.43760002,11.338100000000001,34816.084999999999,598806430.40460002,11.2713
1055,103028,2095363073,21.495447359614307,55.847202323238875,38.168282976466223,96872.946400000001,1990247607.1925001,19.8217,90603.303899999999,1896107901.0755999,19.667100000000001
1057,18810,332091713,13.155539854701747,68.405484376866681,36.251607266149172,18987.379099999998,334706204.00230002,13.319000000000001,17758.510900000001,318913613.82770002,13.217700000000001
1059,28351,515091137,12.882795982878266,66.647181559137479,36.753442104351109,26743.577700000002,490574374.71340001,11.930300000000001,25012.726299999998,467263135.58960003,11.833
1061,24257,451282881,11.58812181105008,65.953120278685631,36.708378588393209,23703.077700000002,442656393.02149999,11.241199999999999,22169.008300000001,421843662.39499998,11.1587
1063,11022,129673089,13.420404755211973,102.3973218507053,34.53016124082059,9270.3259999999991,112214370.44149999,10.6869,8670.3480999999992,106834555.35879999,10.5923
1065,15605,194144961,11.867557752497753,98.331175371369753,35.089004465902825,13816.977699999999,175375477.39989999,10.111499999999999,12922.739299999999,166999133.84560001,10.024900000000001
1067,15302,248748353,11.782140656075986,75.324057801207871,35.84912568631983,14358.7948,235871203.2942,10.835900000000001,13429.489799999999,224700590.3696,10.750299999999999
1069,74626,1514962177,13.037946299451242,59.557433523759421,38.038874896150659,74482.611499999999,1512529716.7045,13.005000000000001,69662.077399999995,1441539204.3872001,12.911300000000001
1071,51416,933799233,15.844347988820791,64.969455514230489,37.265544779807527,47110.766499999998,868005444.64059997,14.1221,44061.745300000002,826750466.26339996,14.006600000000001
1073,671300,15810434049,25.695130445325244,47.161786783741192,40.397890410974142,725628.92989999999,16872610548.7955,28.466000000000001,678666.03529999999,16116130875.6397,28.359100000000002
1075,16454,279421313,12.835054757358932,71.336368619795181,36.014664784620912,15034.396699999999,259131194.54049999,11.398099999999999,14061.366599999999,246763993.85499999,11.3012
