1001,18187,85092297,2096.075293776988,136.94422080665845,30.348128735849283,18187,85092297,2096.0753,18187,85092297,2096.0753
1003,41088,261970721,2057.0386227065851,100.72927092288927,32.069584390685144,41088,261970721,2057.0385999999999,41088,261970721,2057.0385999999999
1005,28892,115159529,1591.9336168586208,166.37415265426722,30.454596841779647,28892,115159529,1591.9336000000001,28892,115159529,1591.9336000000001
1007,17987,85091769,2712.0803730904768,131.14662308758642,30.266931354126946,17987,85091769,2712.0803999999998,17987,85091769,2712.0803999999998
1009,28989,116415809,3436.4627163532746,149.98784621162343,30.174374732587381,28989,116415809,3436.4627,28989,116415809,3436.4627
1011,16034,38559365,2008.215733462298,267.86098402368748,28.305884399769649,16034,38559365,2008.2157,16034,38559365,2008.2157
1013,29226,136509969,1538.4371610011558,142.58334246881174,30.94030773290033,29226,136509969,1538.4372000000001,29226,136509969,1538.4372000000001
1015,79533,701710849,3473.6142215376685,68.177367013337502,33.465694099989292,79533,701710849,3473.6142,79533,701710849,3473.6142
1017,39528,330920033,2818.1942421917151,73.753760064834921,32.697059769889641,39528,330920033,2818.1941999999999,39528,330920033,2818.1941999999999
1019,17636,77135489,3178.3840147129181,139.06530950983276,29.956358140552599,17636,77135489,3178.384,17636,77135489,3178.384
1021,26924,118057353,2726.2515248298282,141.40004568241625,30.447677657490175,26924,118057353,2726.2514999999999,26924,118057353,2726.2514999999999
1023,19152,62566317,1084.110200587405,212.97965199879837,29.618040445837352,19152,62566317,1084.1102000000001,19152,62566317,1084.1102000000001
1025,26550,125311281,1128.3979143228378,146.67811533737,30.997585136732162,26550,125311281,1128.3978999999999,26550,125311281,1128.3978999999999
1027,13929,56296977,2603.7470385624547,154.28857373266905,29.570183591245133,13929,56296977,2603.7469999999998,13929,56296977,2603.7469999999998
1029,11905,47223169,3552.5390889720211,151.21875680512912,29.235430934487933,11905,47223169,3552.5391,11905,47223169,3552.5391
1031,30721,145336321,1405.5519767838693,142.37347056939217,31.063123142736899,30721,145336321,1405.5519999999999,30721,145336321,1405.5519999999999
1033,39466,340030433,2039.155635243206,74.623012258749156,32.907335376996215,39466,340030433,2039.1556,39466,340030433,2039.1556
1035,21782,76734465,1278.0499529504684,193.4806577880521,29.900565202242873,21782,76734465,1278.05,21782,76734465,1278.05
1037,11771,62381001,2472.8665153577158,118.42944272030196,30.209372138144666,11771,62381001,2472.8665000000001,11771,62381001,2472.8665000000001
1039,40369,221095537,1241.4301018941132,124.90403862289538,31.810851566526484,40369,221095537,1241.4301,40369,221095537,1241.4301
1041,18984,66231689,1459.1077552635768,192.15855480279316,29.68231324933647,18984,66231689,1459.1078,18984,66231689,1459.1078
1043,49056,193325761,2922.2795263025664,155.96815507454153,30.710018548747431,49056,193325761,2922.2795000000001,49056,193325761,2922.2795000000001
1045,20830,96667393,1468.9143049914785,144.3389214149492,30.601237734467986,20830,96667393,1468.9142999999999,20830,96667393,1468.9142999999999
1047,56275,255427681,1580.6420403703517,146.23189288571137,31.50153830299385,56275,255427681,1580.6420000000001,56275,255427681,1580.6420000000001
1049,45052,177726193,2832.9994905202302,156.41578365408066,30.640127462901425,45052,177726193,2832.9994999999999,45052,177726193,2832.9994999999999
1051,31653,186335329,2355.1385097316233,107.26705717949714,31.52319311583511,31653,186335329,2355.1385,31653,186335329,2355.1385
1053,31480,182011585,1374.7239237141291,116.81739177607653,31.679065076035922,31480,182011585,1374.7239,31480,182011585,1374.7239
1055,93864,864572097,3978.5689840099617,64.206756375376372,33.702525484297972,93864,864572097,3978.569,93864,864572097,3978.569
1057,19389,73402969,2239.5988623776079,167.84919158392199,29.770701547459499,19389,73402969,2239.5989,19389,73402969,2239.5989
1059,25706,132355049,1697.3008117546374,127.76823259995638,31.055972186469042,25706,132355049,1697.3008,25706,132355049,1697.3008
1061,25902,121760601,1228.8778327067441,145.70910037207466,30.927306092997078,25902,121760601,1228.8778,25902,121760601,1228.8778
1063,16483,29222587,1604.8138482972327,373.67002842305112,27.536896453914899,16483,29222587,1604.8137999999999,16483,29222587,1604.8137999999999
1065,20833,52913281,1584.847023600192,261.23866346891469,28.820346054438346,20833,52913281,1584.847,20833,52913281,1584.847
1067,18674,79976457,1365.9284421495879,157.83214173779231,30.287621145906648,18674,79976457,1365.9284,18674,79976457,1365.9284
1069,46519,260361249,1397.0979195049861,120.43408513678463,31.968737119119666,46519,260361249,1397.0979,46519,260361249,1397.0979
